Page,Betweenness Centrality
p4378,0.0
p4383,0.0
p4495,0.0
p4496,0.0
p4497,0.0
p4498,0.0
p4499,0.0
p4500,0.0
p4501,0.0
p4502,0.0
p4503,0.0
p4504,0.0
p4505,0.0
p4506,0.0
p4507,0.0
p4508,0.0
p4509,0.0
p4510,0.0
p4515,0.0
p4516,0.0
p4518,0.0
p4519,0.0
p4585,0.0
p4586,0.0
p4587,0.0
p4588,0.0
p4589,0.0
p4590,0.0
p4591,0.0
p4592,0.0
p4593,0.0
p4594,0.0
p4595,0.0
p4596,0.0
p4597,0.0
p4598,0.0
p4599,0.0
p4600,0.0
p4601,0.0
p4602,0.0
p4603,0.0
p4604,0.0
p4605,0.0
p4606,0.0
p4607,0.0
p4608,0.0
p4610,0.0
p4612,0.0
p4631,0.0
p4632,0.0
p4638,0.0
p4639,0.0
p4640,0.0
p4642,0.0
p4643,0.0
p4644,0.0
p4646,0.0
p4647,0.0
p4648,0.0
p4649,0.0
p4650,0.0
p4651,0.0
p4652,0.0
p4653,0.0
p4725,0.0
p4726,0.0
p4727,0.0
p4728,0.0
p4729,0.0
p4730,0.0
p4731,0.0
p4732,0.0
p4733,0.0
p4734,0.0
p4735,0.0
p4762,0.0
p4763,0.0
p4764,0.0
p4765,0.0
p4766,0.0
p4767,0.0
p4768,0.0
p4769,0.0
p4771,0.0
p4772,0.0
p4773,0.0
p4774,0.0
p4775,0.0
p4776,0.0
p4777,0.0
p4778,0.0
p4779,0.0
p4780,0.0
p4781,0.0
p4782,0.0
p4783,0.0
p4784,0.0
p4785,0.0
p4786,0.0
p4787,0.0
p4788,0.0
p4789,0.0
p4790,0.0
p4791,0.0
p4792,0.0
p4793,0.0
p4794,0.0
p4795,0.0
p4796,0.0
p4797,0.0
p4838,0.0
p4839,0.0
p4846,0.0
p4847,0.0
p4850,0.0
p4851,0.0
p4857,0.0
p4858,0.0
p4859,0.0
p4860,0.0
p4862,0.0
p4863,0.0
p4876,0.0
p4974,0.0
p582575,0.0
p54,0.0
p508,0.0
p517,0.0
p2071,0.0
p2922,0.0
p2929,0.0
p2931,0.0
p2984,0.0
p2986,0.0
p2987,0.0
p2991,0.0
p3004,0.0
p3045,0.0
p3046,0.0
p3048,0.0
p3057,0.0
p3072,0.0
p3101,0.0
p3240,0.0
p3822,0.0
p3824,0.0
p4023,0.0
p4024,0.0
p4105,0.0
p4193,0.0
p4250,0.0
p4251,0.0
p4252,0.0
p4253,0.0
p4254,0.0
p4255,0.0
p4256,0.0
p4257,0.0
p4258,0.0
p4259,0.0
p4260,0.0
p4261,0.0
p4262,0.0
p4263,0.0
p4264,0.0
p4265,0.0
p4266,0.0
p4267,0.0
p4268,0.0
p4269,0.0
p4270,0.0
p4271,0.0
p4272,0.0
p4273,0.0
p4274,0.0
p4275,0.0
p4276,0.0
p4277,0.0
p4278,0.0
p4279,0.0
p4280,0.0
p4281,0.0
p4282,0.0
p4283,0.0
p4284,0.0
p4285,0.0
p4286,0.0
p4287,0.0
p4288,0.0
p4289,0.0
p4290,0.0
p4291,0.0
p4292,0.0
p4293,0.0
p4294,0.0
p4295,0.0
p4299,0.0
p4300,0.0
p4301,0.0
p4302,0.0
p4303,0.0
p4304,0.0
p4305,0.0
p4306,0.0
p4307,0.0
p4308,0.0
p4309,0.0
p4310,0.0
p4311,0.0
p4312,0.0
p4313,0.0
p4314,0.0
p4315,0.0
p4316,0.0
p4317,0.0
p4318,0.0
p4319,0.0
p4320,0.0
p4321,0.0
p4322,0.0
p4323,0.0
p4324,0.0
p4325,0.0
p4326,0.0
p4327,0.0
p4328,0.0
p4329,0.0
p4379,0.0
p4380,0.0
p4381,0.0
p4382,0.0
p4384,0.0
p4385,0.0
p4386,0.0
p4387,0.0
p4388,0.0
p4389,0.0
p4390,0.0
p4391,0.0
p4392,0.0
p4393,0.0
p4394,0.0
p4395,0.0
p4396,0.0
p4397,0.0
p4475,0.0
p4478,0.0
p4479,0.0
p4480,0.0
p4481,0.0
p4482,0.0
p4483,0.0
p4484,0.0
p4485,0.0
p4486,0.0
p4487,0.0
p4488,0.0
p4489,0.0
p4490,0.0
p4491,0.0
p4492,0.0
p4493,0.0
p4494,0.0
p4557,0.0
p4558,0.0
p4559,0.0
p4560,0.0
p4561,0.0
p4562,0.0
p4564,0.0
p4566,0.0
p4568,0.0
p4663,0.0
p4664,0.0
p4667,0.0
p4676,0.0
p4678,0.0
p4680,0.0
p4681,0.0
p4682,0.0
p4683,0.0
p4684,0.0
p4685,0.0
p4686,0.0
p4688,0.0
p4690,0.0
p4691,0.0
p4692,0.0
p4693,0.0
p4694,0.0
p4695,0.0
p4696,0.0
p4698,0.0
p4699,0.0
p4700,0.0
p4704,0.0
p4705,0.0
p4706,0.0
p4708,0.0
p4710,0.0
p4753,0.0
p4758,0.0
p4759,0.0
p4760,0.0
p4761,0.0
p4770,0.0
p4806,0.0
p4853,0.0
p4864,0.0
p4872,0.0
p4880,0.0
p4881,0.0
p4882,0.0
p4963,0.0
p4964,0.0
p4965,0.0
p4966,0.0
p5210,0.0
p5211,0.0
p5213,0.0
p5235,0.0
p5331,0.0
p5332,0.0
p5333,0.0
p5334,0.0
p5335,0.0
p5337,0.0
p5338,0.0
p5339,0.0
p5340,0.0
p5341,0.0
p5342,0.0
p5343,0.0
p5344,0.0
p5345,0.0
p5346,0.0
p5347,0.0
p5348,0.0
p5349,0.0
p5367,0.0
p5406,0.0
p5407,0.0
p5408,0.0
p5409,0.0
p5410,0.0
p5411,0.0
p5412,0.0
p5413,0.0
p5414,0.0
p5415,0.0
p5416,0.0
p5417,0.0
p5418,0.0
p5419,0.0
p5424,0.0
p5485,0.0
p5486,0.0
p5487,0.0
p5488,0.0
p5489,0.0
p5490,0.0
p5491,0.0
p5492,0.0
p5507,0.0
p5566,0.0
p5567,0.0
p5595,0.0
p5596,0.0
p5597,0.0
p5598,0.0
p5599,0.0
p5600,0.0
p5601,0.0
p5602,0.0
p5603,0.0
p5604,0.0
p5605,0.0
p5606,0.0
p5607,0.0
p5608,0.0
p5609,0.0
p5610,0.0
p5611,0.0
p5612,0.0
p5613,0.0
p5614,0.0
p2814,0.0
p134,0.0
p179,0.0
p405,0.0
p406,0.0
p438,0.0
p471,0.0
p483,0.0
p1593,0.0
p1613,0.0
p1614,0.0
p1615,0.0
p1616,0.0
p1617,0.0
p1618,0.0
p1619,0.0
p1620,0.0
p1621,0.0
p1685,0.0
p1767,0.0
p1768,0.0
p1769,0.0
p1770,0.0
p1771,0.0
p1772,0.0
p1773,0.0
p1774,0.0
p1775,0.0
p1776,0.0
p1777,0.0
p1778,0.0
p1779,0.0
p1780,0.0
p1782,0.0
p1783,0.0
p1784,0.0
p1785,0.0
p1786,0.0
p1787,0.0
p1788,0.0
p1789,0.0
p1790,0.0
p1791,0.0
p1792,0.0
p1804,0.0
p1821,0.0
p1823,0.0
p1824,0.0
p1825,0.0
p1831,0.0
p1833,0.0
p1841,0.0
p1844,0.0
p1845,0.0
p1849,0.0
p1867,0.0
p1868,0.0
p1869,0.0
p1872,0.0
p1875,0.0
p1883,0.0
p1907,0.0
p1909,0.0
p1915,0.0
p1919,0.0
p1967,0.0
p1968,0.0
p1969,0.0
p1970,0.0
p1971,0.0
p1972,0.0
p1973,0.0
p1974,0.0
p1975,0.0
p1976,0.0
p1977,0.0
p1978,0.0
p1979,0.0
p1980,0.0
p1981,0.0
p1982,0.0
p1983,0.0
p1984,0.0
p1985,0.0
p1986,0.0
p1987,0.0
p1988,0.0
p1989,0.0
p1990,0.0
p1991,0.0
p1992,0.0
p1993,0.0
p1994,0.0
p1995,0.0
p2192,0.0
p2388,0.0
p2392,0.0
p2393,0.0
p2394,0.0
p2395,0.0
p2397,0.0
p2401,0.0
p2403,0.0
p2405,0.0
p2655,0.0
p2681,0.0
p2683,0.0
p2684,0.0
p2817,0.0
p2818,0.0
p2819,0.0
p2820,0.0
p2821,0.0
p2830,0.0
p2842,0.0
p2844,0.0
p2845,0.0
p2846,0.0
p2851,0.0
p2853,0.0
p2854,0.0
p2858,0.0
p2860,0.0
p2861,0.0
p2872,0.0
p2874,0.0
p2878,0.0
p2884,0.0
p2887,0.0
p2888,0.0
p2889,0.0
p2891,0.0
p2893,0.0
p2895,0.0
p2896,0.0
p2898,0.0
p2899,0.0
p2901,0.0
p2902,0.0
p2916,0.0
p3008,0.0
p3009,0.0
p3011,0.0
p3012,0.0
p3013,0.0
p3014,0.0
p3015,0.0
p3016,0.0
p3022,0.0
p3110,0.0
p3115,0.0
p3116,0.0
p3117,0.0
p3118,0.0
p3119,0.0
p3122,0.0
p3150,0.0
p3151,0.0
p3155,0.0
p3156,0.0
p3159,0.0
p3160,0.0
p3198,0.0
p3206,0.0
p3208,0.0
p3230,0.0
p3231,0.0
p3232,0.0
p3233,0.0
p3234,0.0
p3237,0.0
p3238,0.0
p3241,0.0
p3245,0.0
p3248,0.0
p3251,0.0
p3252,0.0
p3253,0.0
p3254,0.0
p3261,0.0
p3267,0.0
p3268,0.0
p3270,0.0
p3272,0.0
p3273,0.0
p3278,0.0
p3279,0.0
p3280,0.0
p3285,0.0
p3305,0.0
p3307,0.0
p3308,0.0
p3314,0.0
p3315,0.0
p3318,0.0
p3321,0.0
p3322,0.0
p3323,0.0
p3325,0.0
p3326,0.0
p3327,0.0
p3329,0.0
p3356,0.0
p3357,0.0
p3368,0.0
p3369,0.0
p3370,0.0
p3371,0.0
p3372,0.0
p3373,0.0
p3374,0.0
p3375,0.0
p3376,0.0
p3377,0.0
p3378,0.0
p3379,0.0
p3380,0.0
p3381,0.0
p3382,0.0
p3383,0.0
p3384,0.0
p3385,0.0
p3386,0.0
p3387,0.0
p3388,0.0
p3389,0.0
p3390,0.0
p3391,0.0
p3392,0.0
p3393,0.0
p3394,0.0
p3395,0.0
p3396,0.0
p3397,0.0
p3398,0.0
p3399,0.0
p3400,0.0
p3401,0.0
p3402,0.0
p3403,0.0
p3404,0.0
p3405,0.0
p3406,0.0
p3407,0.0
p3418,0.0
p3419,0.0
p3420,0.0
p3421,0.0
p3422,0.0
p3423,0.0
p3424,0.0
p3425,0.0
p3426,0.0
p3427,0.0
p3428,0.0
p3429,0.0
p3430,0.0
p3432,0.0
p3433,0.0
p3434,0.0
p3435,0.0
p3436,0.0
p3437,0.0
p3440,0.0
p3441,0.0
p3442,0.0
p3443,0.0
p3444,0.0
p3445,0.0
p3446,0.0
p3447,0.0
p3448,0.0
p3449,0.0
p3450,0.0
p3451,0.0
p3452,0.0
p3453,0.0
p3454,0.0
p3455,0.0
p3456,0.0
p3457,0.0
p3458,0.0
p3459,0.0
p3460,0.0
p3461,0.0
p3462,0.0
p3463,0.0
p3464,0.0
p3465,0.0
p3466,0.0
p3467,0.0
p3469,0.0
p3470,0.0
p3471,0.0
p3472,0.0
p3473,0.0
p3474,0.0
p3475,0.0
p3476,0.0
p3477,0.0
p3478,0.0
p3479,0.0
p3480,0.0
p3481,0.0
p3482,0.0
p3483,0.0
p3484,0.0
p3485,0.0
p3486,0.0
p3487,0.0
p3488,0.0
p3489,0.0
p3490,0.0
p3491,0.0
p3492,0.0
p3493,0.0
p3494,0.0
p3562,0.0
p3563,0.0
p3564,0.0
p3565,0.0
p3566,0.0
p3567,0.0
p3568,0.0
p3569,0.0
p3570,0.0
p3571,0.0
p3572,0.0
p3573,0.0
p3574,0.0
p3575,0.0
p3576,0.0
p3577,0.0
p3578,0.0
p3579,0.0
p3580,0.0
p3581,0.0
p3582,0.0
p3583,0.0
p3584,0.0
p3585,0.0
p3586,0.0
p3587,0.0
p3588,0.0
p3589,0.0
p3590,0.0
p3591,0.0
p3624,0.0
p3625,0.0
p3626,0.0
p3627,0.0
p3628,0.0
p3629,0.0
p3630,0.0
p3631,0.0
p3632,0.0
p3633,0.0
p3634,0.0
p3635,0.0
p3636,0.0
p3637,0.0
p3638,0.0
p3639,0.0
p3640,0.0
p3641,0.0
p3642,0.0
p3643,0.0
p3644,0.0
p3645,0.0
p3646,0.0
p3647,0.0
p3648,0.0
p3649,0.0
p3650,0.0
p3651,0.0
p3652,0.0
p3653,0.0
p3654,0.0
p3655,0.0
p3656,0.0
p3657,0.0
p3658,0.0
p3659,0.0
p3660,0.0
p3661,0.0
p3663,0.0
p3664,0.0
p3665,0.0
p3666,0.0
p3667,0.0
p3668,0.0
p3669,0.0
p3670,0.0
p3671,0.0
p3672,0.0
p3673,0.0
p3674,0.0
p3675,0.0
p3676,0.0
p3677,0.0
p3678,0.0
p3679,0.0
p3680,0.0
p3681,0.0
p3682,0.0
p3683,0.0
p3684,0.0
p3685,0.0
p3686,0.0
p3687,0.0
p3688,0.0
p3689,0.0
p3690,0.0
p3691,0.0
p3692,0.0
p3693,0.0
p3694,0.0
p3695,0.0
p3696,0.0
p3697,0.0
p3698,0.0
p3699,0.0
p3700,0.0
p3701,0.0
p3702,0.0
p3703,0.0
p3704,0.0
p3705,0.0
p3706,0.0
p3707,0.0
p3708,0.0
p3709,0.0
p3710,0.0
p3711,0.0
p3712,0.0
p3713,0.0
p3714,0.0
p3715,0.0
p3716,0.0
p3717,0.0
p3718,0.0
p3719,0.0
p3720,0.0
p3721,0.0
p3722,0.0
p3723,0.0
p3724,0.0
p3725,0.0
p3726,0.0
p3727,0.0
p3728,0.0
p3729,0.0
p3730,0.0
p3731,0.0
p3732,0.0
p3733,0.0
p3734,0.0
p3735,0.0
p3736,0.0
p3737,0.0
p3738,0.0
p3739,0.0
p3740,0.0
p3741,0.0
p3742,0.0
p3743,0.0
p3744,0.0
p3745,0.0
p3746,0.0
p3747,0.0
p3748,0.0
p3749,0.0
p3750,0.0
p3751,0.0
p3752,0.0
p3753,0.0
p3754,0.0
p3755,0.0
p3756,0.0
p3757,0.0
p3758,0.0
p3759,0.0
p3761,0.0
p3762,0.0
p3763,0.0
p3764,0.0
p3766,0.0
p3767,0.0
p3768,0.0
p3837,0.0
p3838,0.0
p3842,0.0
p3843,0.0
p3846,0.0
p3847,0.0
p3848,0.0
p3849,0.0
p3850,0.0
p3851,0.0
p3852,0.0
p3853,0.0
p3854,0.0
p3855,0.0
p3857,0.0
p3858,0.0
p3859,0.0
p3860,0.0
p3861,0.0
p3862,0.0
p3863,0.0
p3864,0.0
p3866,0.0
p3867,0.0
p3868,0.0
p3869,0.0
p3870,0.0
p3872,0.0
p3873,0.0
p3874,0.0
p3875,0.0
p3877,0.0
p3878,0.0
p3879,0.0
p3880,0.0
p3881,0.0
p3882,0.0
p3883,0.0
p3884,0.0
p3885,0.0
p3886,0.0
p3887,0.0
p3888,0.0
p3889,0.0
p3890,0.0
p3891,0.0
p3892,0.0
p3893,0.0
p3894,0.0
p3895,0.0
p3896,0.0
p3897,0.0
p3898,0.0
p3899,0.0
p3900,0.0
p3901,0.0
p3902,0.0
p3903,0.0
p3904,0.0
p3905,0.0
p3906,0.0
p3907,0.0
p3908,0.0
p3909,0.0
p3910,0.0
p3911,0.0
p3912,0.0
p3913,0.0
p3914,0.0
p3915,0.0
p3917,0.0
p3918,0.0
p3919,0.0
p3920,0.0
p3921,0.0
p3922,0.0
p3923,0.0
p3924,0.0
p3925,0.0
p3926,0.0
p3927,0.0
p3928,0.0
p3929,0.0
p3930,0.0
p3931,0.0
p3932,0.0
p3933,0.0
p3934,0.0
p3935,0.0
p3936,0.0
p3937,0.0
p3938,0.0
p3939,0.0
p3940,0.0
p3941,0.0
p3942,0.0
p4050,0.0
p4051,0.0
p4055,0.0
p4057,0.0
p4058,0.0
p4060,0.0
p4061,0.0
p4062,0.0
p4063,0.0
p4064,0.0
p4065,0.0
p4066,0.0
p4067,0.0
p4068,0.0
p4069,0.0
p4070,0.0
p4071,0.0
p4072,0.0
p4074,0.0
p4075,0.0
p4078,0.0
p4079,0.0
p4080,0.0
p4081,0.0
p4082,0.0
p4085,0.0
p4086,0.0
p4087,0.0
p4089,0.0
p4119,0.0
p4138,0.0
p4139,0.0
p4220,0.0
p4224,0.0
p4225,0.0
p4237,0.0
p4238,0.0
p4239,0.0
p4241,0.0
p4242,0.0
p4243,0.0
p4409,0.0
p4412,0.0
p4421,0.0
p4422,0.0
p4423,0.0
p4424,0.0
p4425,0.0
p4426,0.0
p4427,0.0
p4428,0.0
p4429,0.0
p4430,0.0
p4431,0.0
p4432,0.0
p4433,0.0
p4434,0.0
p4435,0.0
p4436,0.0
p4437,0.0
p4438,0.0
p4439,0.0
p4440,0.0
p4441,0.0
p4442,0.0
p4443,0.0
p4444,0.0
p4445,0.0
p4446,0.0
p4447,0.0
p4448,0.0
p4449,0.0
p4450,0.0
p4451,0.0
p4452,0.0
p4453,0.0
p4454,0.0
p4455,0.0
p4456,0.0
p4457,0.0
p4458,0.0
p4459,0.0
p4460,0.0
p4461,0.0
p4462,0.0
p4463,0.0
p4464,0.0
p4465,0.0
p4466,0.0
p4467,0.0
p4468,0.0
p4469,0.0
p4470,0.0
p4471,0.0
p4472,0.0
p4473,0.0
p4474,0.0
p4524,0.0
p4526,0.0
p4528,0.0
p4529,0.0
p4530,0.0
p4531,0.0
p4533,0.0
p4534,0.0
p4548,0.0
p4549,0.0
p4569,0.0
p4570,0.0
p4571,0.0
p4572,0.0
p4574,0.0
p4575,0.0
p4576,0.0
p4577,0.0
p4578,0.0
p4579,0.0
p4580,0.0
p4581,0.0
p4583,0.0
p4624,0.0
p4625,0.0
p4627,0.0
p4629,0.0
p4672,0.0
p4673,0.0
p4675,0.0
p4677,0.0
p4679,0.0
p4714,0.0
p4715,0.0
p4716,0.0
p4717,0.0
p4718,0.0
p4721,0.0
p4814,0.0
p4815,0.0
p4816,0.0
p4817,0.0
p4818,0.0
p4819,0.0
p4823,0.0
p4824,0.0
p4825,0.0
p4826,0.0
p4827,0.0
p4828,0.0
p4829,0.0
p4830,0.0
p4831,0.0
p4832,0.0
p4833,0.0
p4834,0.0
p4835,0.0
p4836,0.0
p4840,0.0
p4841,0.0
p4843,0.0
p4844,0.0
p4845,0.0
p4887,0.0
p4888,0.0
p4889,0.0
p4890,0.0
p4891,0.0
p4895,0.0
p4896,0.0
p4899,0.0
p4909,0.0
p4913,0.0
p4915,0.0
p4916,0.0
p4917,0.0
p4918,0.0
p4919,0.0
p4920,0.0
p4939,0.0
p4940,0.0
p4942,0.0
p4949,0.0
p4950,0.0
p4951,0.0
p4952,0.0
p4953,0.0
p4954,0.0
p4955,0.0
p4956,0.0
p4957,0.0
p4958,0.0
p4959,0.0
p4960,0.0
p4961,0.0
p4997,0.0
p4998,0.0
p4999,0.0
p5000,0.0
p5001,0.0
p5003,0.0
p5004,0.0
p5007,0.0
p5061,0.0
p5063,0.0
p5081,0.0
p5152,0.0
p5153,0.0
p5154,0.0
p5155,0.0
p5156,0.0
p5157,0.0
p5158,0.0
p5159,0.0
p5160,0.0
p5161,0.0
p5162,0.0
p5163,0.0
p5164,0.0
p5373,0.0
p5374,0.0
p5375,0.0
p5376,0.0
p5378,0.0
p5379,0.0
p5380,0.0
p5389,0.0
p5390,0.0
p5392,0.0
p5394,0.0
p5395,0.0
p5396,0.0
p5398,0.0
p5399,0.0
p5495,0.0
p5496,0.0
p5498,0.0
p5499,0.0
p5500,0.0
p5501,0.0
p5502,0.0
p5503,0.0
p5662,0.0
p5663,0.0
p5664,0.0
p5665,0.0
p5666,0.0
p428204,0.0
p845145,0.0
p940274,0.0
p90,0.0
p2639,0.0
p3513,0.0
p4613,0.0
p4617,0.0
p4618,0.0
p4623,0.0
p60,0.0
p1496,0.0
p1501,0.0
p1502,0.0
p1504,0.0
p1505,0.0
p1507,0.0
p1508,0.0
p1510,0.0
p1512,0.0
p1514,0.0
p1515,0.0
p1519,0.0
p1522,0.0
p1523,0.0
p1528,0.0
p1542,0.0
p1543,0.0
p1545,0.0
p1547,0.0
p1548,0.0
p1549,0.0
p1550,0.0
p1551,0.0
p1552,0.0
p1555,0.0
p1558,0.0
p1559,0.0
p1560,0.0
p1562,0.0
p1643,0.0
p1649,0.0
p1650,0.0
p1651,0.0
p1653,0.0
p1654,0.0
p1655,0.0
p1657,0.0
p1660,0.0
p1661,0.0
p1662,0.0
p1663,0.0
p1664,0.0
p1666,0.0
p1667,0.0
p1696,0.0
p1697,0.0
p1698,0.0
p1699,0.0
p1700,0.0
p1701,0.0
p1702,0.0
p1703,0.0
p1705,0.0
p1706,0.0
p1708,0.0
p1709,0.0
p1714,0.0
p1716,0.0
p1717,0.0
p1718,0.0
p1719,0.0
p1723,0.0
p1724,0.0
p1726,0.0
p1727,0.0
p1728,0.0
p1729,0.0
p1731,0.0
p1732,0.0
p1733,0.0
p1734,0.0
p1890,0.0
p1892,0.0
p1893,0.0
p1895,0.0
p1896,0.0
p1899,0.0
p2015,0.0
p2018,0.0
p2019,0.0
p2020,0.0
p2022,0.0
p2023,0.0
p2024,0.0
p2025,0.0
p2028,0.0
p2030,0.0
p2031,0.0
p2033,0.0
p2034,0.0
p2035,0.0
p2036,0.0
p2038,0.0
p2040,0.0
p2077,0.0
p2079,0.0
p2081,0.0
p2084,0.0
p2086,0.0
p2087,0.0
p2089,0.0
p2090,0.0
p2091,0.0
p2092,0.0
p2093,0.0
p2106,0.0
p2107,0.0
p2108,0.0
p2110,0.0
p2111,0.0
p2112,0.0
p2113,0.0
p2114,0.0
p2124,0.0
p2125,0.0
p2126,0.0
p2127,0.0
p2128,0.0
p2129,0.0
p2132,0.0
p2134,0.0
p2170,0.0
p2171,0.0
p2172,0.0
p2173,0.0
p2176,0.0
u351,0.0
p3088,0.0
p883,0.0
p1001,0.0
p18,0.0
p352,0.0
p485,0.0
p486,0.0
p576,0.0
p1079,0.0
p28,0.0
p174,0.0
p295,0.0
p339,0.0
p460,0.0
p481,0.0
p845,0.0
p1090,0.0
p1091,0.0
p1093,0.0
p1094,0.0
p1099,0.0
p1113,0.0
p1117,0.0
p1261,0.0
p1303,0.0
p1382,0.0
p1432,0.0
p1434,0.0
p1436,0.0
p1471,0.0
p1472,0.0
p1474,0.0
p1494,0.0
p1735,0.0
p1737,0.0
p1926,0.0
p2305,0.0
p2306,0.0
p2307,0.0
p2308,0.0
p2309,0.0
p2310,0.0
p2408,0.0
p2414,0.0
p2415,0.0
p2418,0.0
p5474,0.0
p1371,0.0
p1799,0.0
p1920,0.0
p1921,0.0
p1922,0.0
p2120,0.0
p2122,0.0
p3068,0.0
p3089,0.0
p3090,0.0
p3092,0.0
p3112,0.0
p3113,0.0
p3123,0.0
p3144,0.0
p3176,0.0
p3177,0.0
p3187,0.0
p3188,0.0
p3193,0.0
p3204,0.0
p3207,0.0
p3211,0.0
p3212,0.0
p3213,0.0
p3214,0.0
p3225,0.0
p3226,0.0
p3242,0.0
p3255,0.0
p3256,0.0
p3257,0.0
p3258,0.0
p3259,0.0
p3264,0.0
p3265,0.0
p3287,0.0
p3289,0.0
p3291,0.0
p3292,0.0
p3296,0.0
p3297,0.0
p3298,0.0
p4040,0.0
p4045,0.0
p4046,0.0
p4048,0.0
p4053,0.0
p4054,0.0
p4333,0.0
p4343,0.0
p4539,0.0
p4542,0.0
p4544,0.0
p4546,0.0
p4550,0.0
p4551,0.0
p4553,0.0
p4555,0.0
p4582,0.0
p4584,0.0
p4621,0.0
p4946,0.0
p4968,0.0
p5127,0.0
p5149,0.0
p5165,0.0
p5166,0.0
p5167,0.0
p5214,0.0
p5215,0.0
p5216,0.0
p5217,0.0
p5218,0.0
p5232,0.0
p5239,0.0
p5240,0.0
p5241,0.0
p5242,0.0
p5252,0.0
p5253,0.0
p5254,0.0
p5264,0.0
p5265,0.0
p5273,0.0
p5279,0.0
p5280,0.0
p5281,0.0
p5282,0.0
p5287,0.0
p5308,0.0
p5312,0.0
p5328,0.0
p5329,0.0
p5330,0.0
p5352,0.0
p5356,0.0
p5358,0.0
p5360,0.0
p5371,0.0
p5377,0.0
p5381,0.0
p5382,0.0
p5383,0.0
p5386,0.0
p5393,0.0
p5397,0.0
p5422,0.0
p5423,0.0
p5441,0.0
p5442,0.0
p5446,0.0
p5457,0.0
p5458,0.0
p5459,0.0
p5534,0.0
p5535,0.0
p5536,0.0
p5537,0.0
p5539,0.0
p5543,0.0
p5544,0.0
p5545,0.0
p5546,0.0
p5547,0.0
p5550,0.0
p5551,0.0
p5575,0.0
p5588,0.0
p5589,0.0
p5590,0.0
p5591,0.0
p5592,0.0
p5593,0.0
p5594,0.0
p5623,0.0
p5624,0.0
p5631,0.0
p5658,0.0
p5659,0.0
p5660,0.0
p343581,0.0
p394670,0.0
p1153855,0.0
u368,0.0
p996,0.0
p1691,0.0
p1832,0.0
p1838,0.0
p1905,0.0
p2044,0.0
p2045,0.0
p2046,0.0
p2047,0.0
p2115,0.0
p2116,0.0
p2222,0.0
p1061,0.0
p1292,0.0
p1293,0.0
p1294,0.0
p1323,0.0
p1747,0.0
p1748,0.0
p2654,0.0
p3341,0.0
p4660,0.0
p1438,0.0
p1475,0.0
p1476,0.0
p1477,0.0
p1479,0.0
p1489,0.0
p1924,0.0
p1925,0.0
p2014,0.0
p2366,0.0
p373055,0.0
p373064,0.0
p887,0.0
p2227,0.0
p2228,0.0
u628,0.0
p336234,0.0
u635,0.0
p927,0.0
p928,0.0
p929,0.0
p930,0.0
p931,0.0
p1269,0.0
p1270,0.0
p1271,0.0
p1273,0.0
p1289,0.0
p2362,0.0
p1936174,0.0
p5538,0.0
u745,0.0
p1146,0.0
p1214,0.0
p1215,0.0
p1216,0.0
p1217,0.0
p1236,0.0
p1295,0.0
p1296,0.0
p1297,0.0
p1299,0.0
p1302,0.0
p2358,0.0
p2359,0.0
p2360,0.0
p2361,0.0
p2506,0.0
p2507,0.0
p2510,0.0
p2511,0.0
p2512,0.0
p2514,0.0
p2527,0.0
p2539,0.0
p2540,0.0
p2541,0.0
p2542,0.0
p2543,0.0
p2544,0.0
p2546,0.0
p2547,0.0
p2549,0.0
p2551,0.0
p2554,0.0
p2555,0.0
p2557,0.0
p2559,0.0
p2560,0.0
p2564,0.0
p2573,0.0
p2574,0.0
p2575,0.0
p2577,0.0
p2578,0.0
p2579,0.0
p2580,0.0
p2581,0.0
p2585,0.0
p2602,0.0
p372946,0.0
p5099,0.0
u749,0.0
p1794,0.0
p2140,0.0
p2177,0.0
p2178,0.0
p3051,0.0
p5527,0.0
p5528,0.0
p5529,0.0
p5530,0.0
p5583,0.0
p43,0.0
p4151,0.0
p4153,0.0
p1164,0.0
p2353,0.0
p2589,0.0
p153,0.0
u1083,0.0
p5586,0.0
p5467,0.0
p92,0.0
p1051,0.0
p5363,0.0
p5364,0.0
p1142,0.0
p1143,0.0
p107,0.0
p1220,0.0
p1221,0.0
p1222,0.0
p110,0.0
p3141,0.0
p372903,0.0
p2628,0.0
p1105,0.0
p2266,0.0
p2267,0.0
p2281,0.0
p2313,0.0
p2601,0.0
p5533,0.0
p5548,0.0
p251,0.0
p382344,0.0
p4654,0.0
u1841,0.0
p4344,0.0
u1898,0.0
u1925,0.0
p1160,0.0
u1955,0.0
u1992,0.0
p877,0.0
u2631,0.0
u2659,0.0
p888,0.0
p4813,0.0
p903,0.0
u2751,0.0
p958,0.0
p1068,0.0
u2893,0.0
p2806,0.0
p2808,0.0
p2809,0.0
p4935,0.0
p4937,0.0
p5098,0.0
p1036,0.0
u2997,0.0
p1038,0.0
u3007,0.0
p1053,0.0
u3009,0.0
p1198,0.0
p2279,0.0
p2314,0.0
p2462,0.0
p2463,0.0
p5532,0.0
u3217,0.0
u3564,0.0
p5541,0.0
u3818,0.0
p1150,0.0
p1155,0.0
p3221,0.0
p3224,0.0
p4926,0.0
p4927,0.0
p4928,0.0
p4929,0.0
p4930,0.0
p4931,0.0
p4932,0.0
p4933,0.0
p4934,0.0
p1689,0.0
p4924,0.0
p5461,0.0
p5462,0.0
u4515,0.0
u4558,0.0
p2056,0.0
