Node,Hub Score
u16636,4.403648374351144e-07
u17234,3.8833720126112306e-07
u18209,1.1552079656731326e-06
u2855,3.479489161379873e-07
u19030,1.545774788708222e-07
u11331,5.299789558458663e-07
u5942,7.094686357214796e-07
u4192,4.711360806518528e-07
u26207,1.3803329731522972e-139
u20370,3.7517211957299677e-07
u23446,2.5332600327804018e-08
u24925,1.3803329731522972e-139
u9971,1.5927071836603508e-06
u22426,4.289148619655922e-07
u25206,6.591508097169708e-08
u23394,1.1579072221249146e-132
u4607,9.382049494570853e-07
u12239,1.6485838285256928e-09
u1703,5.393699431604353e-06
u29300,5.02362706767523e-09
u26804,1.1367403920320765e-08
u23306,1.3803329731522972e-139
u2588,3.5792642885703833e-06
u7943,5.46364590020417e-07
u25621,1.3803329731522972e-139
u8910,2.084833977247514e-06
u152,0.00013833311177472983
u23137,1.3803329731522972e-139
u23142,3.7859051768683114e-07
u19073,2.7502193344796926e-07
u17367,3.593367899623889e-07
u9869,4.563852342743463e-07
u27787,2.26681926215177e-07
u7848,8.628851221301304e-07
u7198,1.2964187255372923e-06
u3629,3.308461323682405e-07
u1752,0.00029436068013155196
u25894,2.0437773789002234e-07
u27889,1.3803329731522972e-139
u3578,1.6261045375447962e-06
u6341,8.587570718310654e-07
u10337,4.7398985990376297e-07
u6227,2.679465391898185e-07
u11432,9.373744632280022e-07
u28729,1.7814535184034559e-09
u9514,8.997458122853075e-07
u5236,5.658516991008702e-07
u6531,1.384112423903922e-06
u10220,8.116706001056179e-07
u20673,5.330546928634668e-06
u6961,3.9668257039541704e-05
u15367,3.72085403429846e-07
u23634,1.1579072221249146e-132
u28908,1.3803329731522972e-139
u22563,1.1579072221249146e-132
u21665,3.4344519756062767e-09
u15146,8.668003808323614e-08
u4146,5.683462622209142e-07
u9354,9.353762245936965e-07
u21130,2.472871876400097e-07
u16772,1.3803329731522972e-139
u13156,9.314260574729404e-07
u5136,2.2993821528111347e-07
u13523,1.1600165243885687e-06
u16971,3.525478148219153e-07
u21811,3.910309801328512e-08
u1457,3.4714422973233365e-06
u4921,1.6950562230858987e-07
u25167,2.4122463738903733e-07
u26709,4.158657978405721e-07
u15549,2.7192169998682995e-07
u21647,2.812622004391554e-08
u27004,2.6219045952906834e-09
u15394,2.6523556933375674e-07
u28868,1.1833314268053047e-07
u11953,6.608351389875302e-07
u27573,1.102821518501411e-07
u7131,1.5866714505265135e-06
u3273,3.308461323682405e-07
u5888,4.4038009222509783e-07
u17636,4.396028106692018e-07
u5031,1.6950562230858987e-07
u27401,1.3803329731522972e-139
u25932,2.7718294310161104e-09
u22678,2.0927056911133298e-08
u23376,1.9383477668985906e-08
u367,0.0004894433367808466
u437,6.652844494416048e-06
u7601,8.958567091699919e-07
u17021,6.749137371727292e-07
u20560,2.9762820444767153e-08
u21304,3.2030997198547994e-07
u22265,2.7918472681172167e-08
u17822,5.87900196313422e-07
u13323,3.701754576570605e-08
u9774,1.4023819601010766e-06
u14126,8.293857088008087e-07
u15321,1.3821830244497786e-07
u10354,1.1851778425710858e-07
u8943,9.13517217339975e-07
u20921,5.908793402770846e-08
u18218,1.3803329731522972e-139
u4123,9.95479039940823e-07
u3340,3.308461323682405e-07
u17200,3.5059682044188463e-07
u28080,5.5831657039823327e-08
u7416,1.5206942361873151e-06
u22305,2.0468427938122085e-07
u3048,4.118633060825703e-06
u11734,1.3803329731522972e-139
u6937,2.1169179988552278e-05
u10371,5.572101126034842e-07
u3127,5.947101947083873e-07
u10038,2.2948001586268298e-06
u8290,1.811112215841491e-06
u779,4.69998749180634e-07
u12381,6.265599222690793e-10
u21190,7.493610727913105e-08
u27665,3.962655835044302e-07
u19652,1.21121932294562e-07
u27462,1.3803329731522972e-139
u1718,8.10135624415662e-06
u1638,2.072107536525897e-06
u26811,1.762958772018759e-07
u12397,5.59262189088839e-07
u16888,2.5799811028459442e-08
u1343,3.746144591695622e-06
u3530,3.308461323682405e-07
u7986,7.700066898869097e-07
u23226,2.0968774225868e-07
u5947,7.086118440654529e-07
u6778,7.38323278501372e-07
u29112,2.7915798968183046e-08
u23203,6.911300322618365e-08
u25829,1.7551072860833439e-07
u9258,4.012332144382593e-07
u13751,1.9040351144079956e-07
u18590,2.189981431403148e-07
u7293,8.167517535392277e-07
u10560,4.257508587394857e-07
u4385,1.4647699462550164e-06
u13370,3.639144837133633e-07
u14173,4.040727707639037e-07
u18396,2.28351094792022e-07
u12518,4.529194240901787e-07
u16545,4.16965972797226e-07
u734,0.00021185115314908433
u17157,5.5889147385858635e-08
u7467,9.971449579777762e-07
u1930,0.00011612614023913464
u9699,1.5380306385395798e-07
u25556,4.060890439008349e-08
u2691,9.178944382177113e-07
u12604,4.6902763332371747e-07
u25150,7.959403412957306e-09
u6497,1.0541758391132117e-05
u14426,6.706002694624898e-07
u11392,9.095608113791919e-07
u95,2.191189025734484e-06
u26308,1.3961728953752066e-07
u17180,3.320047961492214e-07
u14523,5.504085586877272e-07
u26098,8.056128324866509e-09
u9933,3.8844629472060446e-07
u8788,1.0110369576609206e-06
u12158,1.247315542631558e-06
u10580,4.5458573214581135e-07
u26228,4.00340283977101e-09
u7866,6.950236046519428e-08
u2102,3.4485798575709174e-07
u9018,3.2412043595816e-07
u23890,2.9939130055272234e-07
u27138,4.186190140297328e-08
u21715,1.3803329731522972e-139
u29054,1.3803329731522972e-139
u21327,1.895073093650137e-07
u18085,4.427902727810458e-07
u5133,7.902569794750793e-07
u11242,6.047210023885128e-07
u21697,3.3834766808629615e-08
u11162,1.0471596910601996e-06
u3160,7.785704442813583e-06
u6491,4.216416755125892e-06
u23211,1.3803329731522972e-139
u9384,4.4028703994575976e-07
u1848,6.710489742623074e-07
u1465,1.2430625054165075e-05
u4902,1.6950562230858987e-07
u19609,8.493593671126297e-09
u3666,3.308461323682405e-07
u13180,7.89939461988202e-08
u17473,3.6003845536490777e-07
u25247,1.3803329731522972e-139
u5600,9.439104843550809e-07
u6956,1.5229141072525286e-06
u17854,2.1878419450781875e-07
u24288,1.894019219213923e-07
u7641,8.831282338133936e-07
u16002,3.4431206186185195e-07
u28357,3.0253561408933974e-09
u22637,8.324675462495033e-08
u22606,5.2657584474366535e-08
u18160,1.5530363537135745e-07
u13063,4.509047857001857e-07
u1283,6.989200284997821e-06
u16094,1.192652409878085e-07
u15281,1.138362506289306e-07
u6745,8.189561053732827e-07
u24306,8.866409721648219e-08
u11835,1.099216822494856e-06
u17405,3.593367899623889e-07
u5102,1.0458129714520485e-06
u21754,1.908095829850529e-07
u21826,3.9443713909503325e-08
u28891,2.409052284643563e-07
u27740,1.3803329731522972e-139
u8115,6.716802711944552e-07
u2270,7.971306323699949e-07
u21321,1.4905305789654973e-07
u29049,8.448477593301234e-09
u11822,6.455910075312742e-07
u15332,2.0927079064536517e-08
u4707,1.6950562230858987e-07
u20678,1.349886373116912e-09
u28567,1.6645978190106041e-09
u9716,4.4367022365925095e-07
u12055,7.810266928964561e-07
u14243,5.172389745491534e-07
u22801,1.1076400806508078e-07
u28632,1.3803329731522972e-139
u29154,1.3803329731522972e-139
u11395,1.984598485934905e-08
u12631,9.089133218661603e-07
u18413,2.28351094792022e-07
u18326,2.28351094792022e-07
u5349,1.278309272396868e-06
u2861,7.869021335535068e-06
u1458,1.4079489690853197e-05
u16611,3.287253489635806e-07
u15813,4.184458557188253e-07
u23152,3.2187997420859884e-07
u3191,7.346807222051997e-06
u1813,0.00010097425547212666
u14932,7.296536901867334e-08
u6944,9.826618597203665e-07
u1350,3.7744203955005e-05
u4161,5.970176132307413e-07
u23843,2.7915828519911667e-08
u25264,6.576277948688279e-07
u7226,5.189092685805472e-07
u27780,2.26681926215177e-07
u2233,1.446598045424663e-05
u2981,6.12354795240074e-07
u11233,2.453247859881379e-06
u12724,3.9201840561215703e-07
u7597,5.352115680674952e-07
u9168,4.0523733482557e-07
u26920,1.5883837916878112e-07
u13284,3.0991216370947216e-07
u17149,2.037329864972997e-08
u26974,3.9826625358469266e-08
u871,1.990911163254638e-06
u18379,2.28351094792022e-07
u16988,4.214531892231227e-07
u11681,4.831710073418324e-07
u28124,1.72605999590532e-07
u19449,1.3803329731522972e-139
u28733,8.911429065066979e-09
u6007,4.95802484418193e-05
u7827,4.7268784899038693e-07
u10488,5.400150365038742e-07
u25518,3.3316651342538494e-08
u7838,1.2313488557687947e-06
u5219,4.001055901131161e-06
u22041,4.4822971135351047e-07
u13700,2.020067393901284e-06
u23360,1.938853588925258e-07
u18904,1.54899884608179e-08
u29219,1.9840370531439202e-07
u8616,1.7204524426107168e-06
u21263,3.330822611062555e-08
u21882,1.0406960146673457e-07
u3142,6.212590428986113e-07
u10917,4.124195034370458e-07
u21220,1.8246499920489905e-08
u22881,2.4879062188402948e-08
u14421,3.879456033086112e-07
u19561,1.944087582764475e-07
u20248,1.6925336762259748e-07
u22113,3.146208091151808e-07
u19260,7.169602634879207e-08
u21500,2.2702110361929862e-07
u11041,1.5369640166879437e-07
u19707,4.793677807118815e-07
u647,1.0290376410756418e-06
u14213,2.1207349941815958e-07
u9518,3.252129425066708e-06
u13250,4.0302558659365586e-07
u5015,1.6950562230858987e-07
u17895,2.496046800241141e-07
u26711,9.299260465301031e-08
u8786,5.009802465823662e-07
u16546,1.3803329731522972e-139
u6350,1.3504186070518004e-06
u11472,3.974500129128543e-07
u27475,1.3803329731522972e-139
u3215,8.523109591647619e-06
u2051,2.1483635247177134e-05
u25144,3.996771958707558e-08
u6281,1.396799586025766e-06
u9248,6.026967073868333e-07
u9436,4.0874454904332767e-07
u5123,1.2977808125661957e-05
u29188,2.3610545992869373e-07
u676,0.000319033630747918
u3703,3.3084648260230594e-07
u28678,8.219093200790156e-08
u8644,2.8953200882083236e-06
u23524,4.362360993664105e-07
u23269,1.3803329731522972e-139
u4762,1.6950562230858987e-07
u13023,4.774150025462577e-07
u9123,4.65587210751153e-07
u15038,7.607321736794765e-07
u28313,1.1710536157654547e-07
u6316,8.844053227979889e-07
u13380,3.3775086951332075e-08
u11827,2.673769724990374e-07
u12725,3.5997810355770653e-07
u16051,2.1235971490288034e-07
u11158,4.976521303462876e-07
u13781,4.5629586149006827e-07
u26446,3.4950199754162666e-08
u10370,4.2621554481633094e-06
u6499,2.9849864747082242e-06
u9956,8.028345057605703e-07
u2018,2.059896451534518e-06
u25769,2.7334436427270886e-07
u5414,1.5590963823358838e-06
u12358,4.800058314411205e-07
u28756,1.2899297199611707e-11
u15803,2.442571536181961e-07
u3133,1.4071533735255081e-06
u16076,3.014084352254401e-07
u20389,2.432403578379708e-07
u24632,1.7856536761700704e-08
u17070,1.7865179785587733e-07
u16500,3.805199391182046e-07
u2892,8.172059490475277e-07
u27009,1.3803329731522972e-139
u13127,6.450025514340477e-07
u23480,9.278448824609907e-08
u19184,1.2006872587145997e-07
u20106,2.501129943127379e-07
u348,9.035588681266022e-05
u3256,2.181948747332946e-06
u18836,4.956206880410583e-07
u9350,9.476993970178916e-07
u27891,1.3803329731522972e-139
u11505,4.941342413634129e-07
u20249,6.454407776026555e-08
u5746,8.101898146626298e-06
u6053,4.733302123580965e-07
u7253,5.260938547290154e-06
u1528,7.458268691229341e-06
u22953,4.0365097302018466e-07
u22644,1.217905712808438e-07
u17049,4.837589640671889e-07
u12219,3.7705558460695145e-07
u510,3.994146535343596e-07
u58,5.783514902024927e-07
u3265,3.308461323682405e-07
u15999,3.7233062584651154e-07
u14091,4.268290688263254e-07
u26284,1.3803329731522972e-139
u12547,7.05494942857097e-08
u28238,8.564747867974821e-08
u6725,3.412116892604149e-06
u1360,2.771004592946407e-06
u1099,9.315491728947586e-05
u28506,1.3803329731522972e-139
u6550,4.798910552631542e-07
u24146,2.1282854543090397e-08
u24779,1.0274280969124706e-07
u13782,4.5629586149006827e-07
u19495,5.0353269568272e-07
u2905,1.0054416647536385e-05
u9002,5.621173209343938e-08
u10552,2.1497119380501298e-06
u26613,1.3803329731522972e-139
u3899,1.3507576919366158e-06
u1550,0.00021141476218291787
u5300,8.849223667780743e-06
u23330,1.3803329731522972e-139
u14212,2.1207349941815958e-07
u21538,2.971259049356525e-07
u12028,1.887540222012236e-06
u11300,3.450425753801638e-07
u17400,4.55336962388642e-07
u6626,3.7331462328279496e-07
u11404,4.855632699351685e-07
u6233,4.316542920043267e-07
u2324,9.953500817290724e-06
u9028,4.094758397500292e-07
u23301,2.988447520354198e-07
u6468,1.0832551089706352e-06
u5153,1.0092883026469487e-06
u7995,3.8946229445735735e-07
u18287,3.710859160601714e-07
u2756,1.3668462489032048e-06
u1977,6.196882501245758e-07
u23780,1.320050837315119e-07
u7615,5.126145498434468e-07
u22937,4.3157702122183014e-07
u8994,4.388499320689575e-07
u14874,1.3698467551138862e-06
u25988,1.1579072221249146e-132
u10391,1.6410058850721612e-06
u27485,1.1579072221249146e-132
u1922,4.2752145286532153e-07
u4861,1.6950562230858987e-07
u11742,1.6687163202930655e-07
u21177,2.1680785875583297e-07
u16513,9.142613326244477e-07
u14430,3.4865984659029437e-07
u18690,2.189981431403148e-07
u23700,3.2706094673449445e-08
u19791,3.177834176695613e-07
u11171,1.09929599025854e-06
u14008,4.8911886335147927e-08
u6528,1.2042981941242543e-05
u4853,1.6950562230858987e-07
u21527,5.908793402770846e-08
u26292,2.574264093258452e-07
u17449,3.593367899623889e-07
u230,3.6298866736248125e-05
u4929,1.6950562230858987e-07
u29019,1.3803329731522972e-139
u15467,3.5463429456179127e-07
u19980,1.1579072221249146e-132
u26941,9.122938370767888e-08
u20104,7.020625100943691e-09
u14751,3.702011956697519e-07
u6071,6.097465358351725e-07
u12433,3.55135173450687e-07
u27760,3.7285289963005115e-07
u2400,2.990326581208912e-05
u19351,3.3998011889252715e-07
u25474,1.3803329731522972e-139
u7394,9.619530676726485e-07
u3110,1.455254536936931e-06
u25480,4.3808036876089396e-08
u24285,2.818094324090451e-08
u14871,4.025967036142981e-07
u27340,1.1579072221249146e-132
u16995,3.700824400233476e-07
u2453,1.171129415170453e-05
u6911,5.459851830688073e-06
u15906,3.804609305416968e-07
u26525,3.3462195921371163e-07
u27325,1.3803329731522972e-139
u29058,1.3803329731522972e-139
u26449,2.7915798968183046e-08
u28013,1.8794718319821995e-08
u28038,9.734166866892137e-09
u2897,8.920987624338383e-06
u12899,3.589079183771054e-07
u26820,8.037777796281925e-08
u2926,4.150482326748879e-05
u14927,1.5946844008320488e-06
u16913,3.13831545148351e-07
u28985,1.3803329731522972e-139
u9997,1.2985151013996549e-06
u16007,2.738452811675732e-07
u6813,1.256039674982959e-06
u16631,2.786277274260703e-07
u25204,1.979638945408536e-07
u28446,1.7919792945608353e-08
u16042,2.2206069368027825e-07
u10217,5.925155323504667e-07
u26528,6.7866654975915014e-09
u29133,2.20077663622951e-07
u19156,1.1804170834894652e-06
u21585,1.3803329731522972e-139
u28739,2.425984783369541e-07
u14915,4.190032977125975e-07
u29030,1.3803329731522972e-139
u6262,1.7645556916828628e-06
u22758,3.6418789440120834e-07
u22676,2.5474872618181884e-08
u978,6.793635603895934e-07
u9199,7.657456461354812e-07
u24120,1.3803329731522972e-139
u28753,8.495920113356818e-08
u14916,3.511773313782444e-07
u12243,3.3770541456122763e-07
u826,1.3382515775349073e-05
u18151,2.704086516462173e-07
u7703,4.3811169794838903e-07
u942,9.063925615467343e-06
u5839,4.849828734564199e-06
u1867,3.946550968680629e-06
u19005,3.715914328664591e-07
u26323,9.904027408077276e-09
u27525,1.3803329731522972e-139
u27133,1.6645978190106041e-09
u13302,4.6921769174318433e-07
u28002,1.1579072221249146e-132
u28719,9.972853725161026e-08
u18975,3.4416484963283366e-07
u2665,1.711494737263908e-05
u11353,1.0181673808464725e-07
u18783,8.744916881098524e-09
u25240,1.3803329731522972e-139
u24160,1.3803329731522972e-139
u14284,1.1629927973054038e-07
u10735,1.2405457284681726e-06
u19935,2.9489568290884833e-07
u13953,4.418333787050738e-07
u20035,9.320669248520062e-08
u16307,4.01861340926081e-07
u21399,9.635632268840292e-08
u5240,7.935445895698493e-06
u820,5.3626573116612495e-05
u2973,1.0717503674808876e-06
u25359,4.1703730653336134e-08
u3758,7.101009012897751e-07
u24896,1.8676925235258515e-07
u15007,2.2725716073814617e-08
u742,3.509236484350742e-05
u27895,1.3803329731522972e-139
u22373,3.04109396191706e-07
u6695,6.140366289448977e-06
u12360,2.5546052073618122e-06
u23498,8.01823595998614e-09
u6120,7.453576857501689e-07
u10705,1.3879692171918575e-06
u23627,1.0847736612919897e-07
u1171,3.457901276745609e-05
u27214,1.0733490447933007e-07
u892,0.00012326895981163493
u5665,2.463532726374689e-06
u1472,1.2880139869269917e-06
u18592,2.189981431403148e-07
u1109,7.86156625952438e-05
u21918,1.3803329731522972e-139
u4100,4.642729381198352e-06
u6001,5.171046831049562e-07
u13113,4.483925421768639e-07
u15748,2.87283055449049e-07
u11464,1.1231721209842393e-06
u21485,1.7722768898616765e-07
u3331,3.4709070608479825e-07
u22080,4.4822971135351047e-07
u2209,1.776499992614971e-05
u7760,1.1303785202065016e-05
u4875,1.6950562230858987e-07
u23468,1.004540369092312e-07
u17532,1.5061119915643006e-08
u3520,5.616895319408598e-07
u5045,1.6950562230858987e-07
u9666,1.2588693925359596e-07
u13796,4.2384325526162234e-07
u3261,3.308461323682405e-07
u18833,3.8128982228789166e-07
u27210,2.7915798968183046e-08
u28284,6.580057754994091e-08
u6590,1.2858863166299238e-06
u12919,1.1862790209727213e-06
u13340,9.208715610172502e-07
u5751,6.183316559398367e-06
u14663,1.292659064324043e-07
u24064,1.1579072221249146e-132
u8513,5.995156870449364e-07
u24341,2.9978155176342234e-07
u16701,1.7891284220858145e-06
u25635,1.3803329731522972e-139
u22326,7.441812967053945e-08
u24993,4.4422870701075454e-07
u3115,5.947101947083873e-07
u4641,2.6419370374062057e-06
u494,0.0016609285849694226
u18735,2.189981431403148e-07
u22890,4.4512594513303126e-07
u19452,8.486310443148977e-09
u14844,1.1766098366916789e-07
u16876,7.12603943839898e-07
u16270,4.57013506810768e-07
u9675,1.2588707251778446e-07
u3018,8.921245306722351e-06
